,Id_block_Mots_en_commun,Mots_en_commun,Id_block_Mots_differents,Mots_dans_nrc_pas_dans_elal,Id_block_Mots_als,Mots_en_alsacien,Id_block_text_fr,Text_fr,Id_block_text_als,Text_als
226,92.0,recommandation,35.0,membre,44.0,Blumen,226.0,"comme toujours, je veux vous faire plaisir.
Je vous en prie ?
Vous êtes déjà impatient de le savoir ?
Vraiment, ma curiosité est très excitée !
Eh ben, je ne veux pas vous faire languir plus longtemps:
",226.0,"Ebs, wie i allewäj racht Fräid mache wurd.
Bitte ?
Gelte-n-ihr spanne schun ?
In der Tat, ich bin sehr gespannt !
Eh ben, ich will se nit länger nüshalte :
"
227,93.0,diable,35.0,candidat,44.0,Verehrung,227.0,"Ah!
Est-ce possible ?
Oui, une bête magnifique, elle aurait le prix à l'exposition universelle de Paris.
Hein, vous vous en lèchez les doigts !
C'est fameux !
",227.0,"Ah!
Isch's möejli ?
Ja, e Prachtsexemplar, s'bekämt d'r Pris uff d’r Parise Weltüsstellung.
Hein, Ihr schlecke-n-i d'Finger d'rnooch !
Diss trifft sich awer jetzt famos!
"
228,94.0,ciel,,,44.0,Bitte,228.0,"C'est à devenir fou!
Vous ne vous faites pas une idée, M. Pfeffer, de l'intérêt de M. l'Inspecteur pour ces sortes de choses; il s'y attache comme le diable à une pauvre âme.
Mais je vois, M. l'Inspecteur, que vos souliers ont souffert un peu de ces inspections de l'après-midi.
— Le mieux est de vous déchausser et de mettre des chaussons et des sabots, en attendant que Françoise puisse les cirer.
C’est une fameuse idée !
",228.0,"Zum wahnsinnig werden !
Do mache-se-sich kenn Begriff, Herr Pfeffer, uff e so ebs isch d'r Inspakter versesse, wie e Deifel uff e-n-armi Seel.
Awer grad seh i, dass ejri Schueh e bissel not gelitte han, Herr Inspakter, denne Nochmidaö bie denne veelije Inspektione.
— Am beschte-n-isch's, er ziche de Schueh üs un tuen e Paar Holzschueh und Socke-n-an, dass se d’Fränz frisch wichse kann en attata !
Dess isch e famosi Idee !
"
229,94.0,jeune,35.0,main,44.0,sehr,229.0,"Je ne peux pas faire autrement, bien que vous paraissiez si gêné de mon offre.
Avec de pareils souliers je ne pourrais pas vous faire conduire à la ville;
que penserait de moi votre oncle, s’il voyait cela ?....
Françoise, Hans, Velte, aidez tous Monsieur l'Inspecteur à enlever ses bottes, et donnez-lui les chaussons qui sont derrière le poêle.
Je suis à moitié mort !
",229.0,"Ich tues nit andersch, Ihr sin als e so geneert.
Mit denne Schuehj loss ich ejch nit e so in d'Stadt fahre,
was tät denn ejer Unkel vun mir denke, wenn 'r diss sehn tät...?
Fränz, Hans, Velte, alle helfe im Herr Inspakter d’Schuehj üszeje un gän 'm de Socke, wie hinger 'm Öffe stehn !
Ich bin halb tot!
"
230,95.0,ami,,,45.0,schöner,230.0,"Je dois avouer que je n’entends rien à l’agriculture, et que la compagnie de vos filles m'est plus agréable.
C'est affaire de goût!
— Vous n'êtes pas comme Monsieur l'Inspecteur, qui s’userait les pieds pour l’agriculture, n'est-ce pas, Monsieur l’Inspecteur ?
Oh ! certainement !
certainement!
",230.0,"Ich muess ne g'stehn, dass i nit viel versteh vun d'r Landwirtschaft, un dass m'r d'Gsellschaft vun Ihrer Tochter schun angenehmer isch.
S'isch G'schmacksach !
— Sie sin nit wie der Herr Inspakter, der tät sich d’Füess abläufe for d'Landwirtschaft, gälte Sie Herr Inspakter ?
O, gewiss!
Gewiss!
"
231,97.0,heure,36.0,tableau,45.0,Gedicht,231.0,"Alors, allons-y, et vous, Françoise, venez avec nous pour que la vache ne donne pas de coups de pieds.
Il ne manquerait plus que cela !
Voyez-vous les occupations d'un Maire! on n'a même pas le dimanche pour se reposer.
Mademoiselle Marie, vous devez me dire maintenant comment vous m'avez appelé, quel était mon surnom; je ne vous laisse plus de repos jusqu'à ce que vous me le disiez!
— — Voyez, je ne vous ai pas tout avoué, combien j'étais amoureux de vous, combien j'ai pensé à vous......
",231.0,"So welle m'r, un ihr Fränz gehn mit, for dass d'Küh nit tritt.
Das fehlte noch !
Sehn ‘r, wie m'r als Maire geplöujt isch, nit emol am Sundi hett m'r sini Rüehj.
Mamsell Marie, jetzt müehn se m'r saaue, wie Sie mich g'heisse han, wells miner Iwernamme isch g'sin, ich loss ne kenn Ruehj meh!
— Sehn se, ich hab ne jo alles gebicht, wie verliebt dass ich in Sie g'sin bin, un wie ich an Sie gedenkt hab.....
"
232,97.0,juste,36.0,chambre,45.0,meiner,232.0,"cela ne me convient pas....
Voyez, je vous dirai plus encore!
Mademoiselle Marie, savez-vous que vous me plaisez non seulement autant qu'autrefois, mais, si c'est possible, encore beaucoup plus?
Savez-vous que vous êtes devenue encore plus aimable, encore plus belle, encore plus mignonne ?
Laissez-moi, je n'aime pas qu'on me fasse des compliments.
",232.0,"Es geht nit...
Sehn se, ich saau noch viel meh!
— Mamsell Marie, wisse Sie, dass se m'r nit nur grad so guet g'falle wie fruehjer, nee, wenn's möjlich isch, noch viel meh.
Wisse Sie, dass Sie noch viel liewer, noch viel scheener, noch viel herziger worre sin ?
Lon se, ich hab nit gäre, wenn m'r m'r Complimente macht.
"
233,98.0,agréable,36.0,façon,45.0,Ankunft,233.0,"Est-ce bien vrai?
Si vrai que je demande de suite votre main à votre père, si vous le permettez...!
Pas encore — plus tard!
Attendez encore quelques jours....
Bien, et, maintenant, puis-je savoir le nom que vous m'avez donné ?
",233.0,"Isch's au sicher wohr ?
So wohr, dass ich uff d'r Stell bie Ihrem Babbe um ihri Hand anhalt, wenn se's erlauwe....!
Noch nit — später !
— Warte se noch e paar Daö...
So, un jetzt derf i mine Namme au wisse, wie se m'r gän han g'hett ?
"
234,98.0,content,36.0,voie,45.0,grad,234.0,"Angélique, tu es un ange!
Ah bien!
si quelqu'un voyait cela!
Et maintenant, ne recevrai-je pas de vous un tout petit baiser, seulement un tout petit......
Oui, maintenant j'ai tout à fait honte.....
",234.0,"Angélique dú bisch e-n Engel!
Awer,
wenn's eemes sehn tät !
Un jetzt, bekumm i nit au vun inne e ganz kleins Krächerle ? Nur e ganz kleins....
Jo, ich schäm mi jetzt ganz...
"
235,98.0,ami,,,45.0,fette,235.0,"Oui, je regrette !
Bon alors, je ne veux pas conserver ce baiser et je vais vous le rendre.
Vous êtes un méchant!
Pardon, je crois que nous dérangeons.
Ah!
",235.0,"Ja, ich bereuj's !
Guet denn, ze will i ne halt diss Krächerle wid'r zeruck gän.
Sie Schlimmer !
Pardon, ich gläub, mir deranscheere !
Ah!
"
236,99.0,bien,,,45.0,uff,236.0,"Ah?!
Et où est donc M. l'Inspecteur ?
Si, seulement, il était déjà parti!
Il est dans les écuries avec le père et les autres;
venez, M. Pfeffer, nous allons les appeler.
",236.0,"Ah?!
Un wie isch denn d’r Herr inspakter ?
Wenn 'r numme schun abg'scheewelt wär !
Er isch mit 'm Vater un mit de-n-andre nüs in d'Stallunge,
kumme Sie, Herr Pfeffer, m'r gehn se ruefe.
"
237,99.0,conduire,36.0,pendre,45.0,Fräulein,237.0,"Hein, tu as vu comme ils ont fait M.M. ?
On ne voit pas ces choses-lä, on regarde d’un autre côté!
On en deviendrait aveugle !.......
J'ai risqué un œil.
Marguerite !
",237.0,"Hä, hesch g'sahn wie sie M-M gemacht han ?
So ebs sieht m'r nit, do löujt m'r uff e-n-andri Sitt !
Do wurd m'r blind d'rvun !...
Aen Aeu hawi reskeert.
Grethl!
"
238,100.0,idiot,,,45.0,schöne,238.0,"Hein, ce sont d'autres gens que nous!
Qu'en pensez-vous ? Il serait bientôt temps pour nous de faire M.M.
Il vient bien à propos, l'imbécile !
Attends, je ne suis pas encore assez intime avec elle!
Mais, qu'avais-tu donc à parler tout le temps avec elle!
",238.0,"Hä, diss sin anderi Burscht wie mir !
Wie mänsch, s'wär äu ball Zytt an üns M-M ze mache !
Der Pfohl kämt m'r grad recht !
Wart, ich bin noch nit so wytt mit-ere !
Ja, was hesch de denn d’ganz Zytt mit-ere ze redde g'hett ?
"
239,100.0,imbécile,36.0,conscription,45.0,vielleicht,239.0,"Et ça n’a pas encore produit son effet?
Mais, que veut donc encore cette drôlesse, elle est trop difficile !
Tu sais, ça ne va pas si vite!
Mais, tu as pourtant vu l’autre avec Marie ?
C'est vrai, mais Marguerite n'est pas aussi vive, ni aussi ardente que Marie.
",239.0,"Un s'hett sini Werikung noch nit gemacht ?
Ja, was will denn diss Mensch meh, diss isch gewalti verschleckt !
Ja, diss geht nit eso g’schwind !
Ja, dü hesch doch de-n-andere g'sahn mit 'm Marie ?
Ja, s’Grethl isch lang nit e so wief un so fieri wie's Marie.
"
240,101.0,fille,36.0,uniforme,46.0,schwärme,240.0,"Si j'avais su, j'aurais épousé l’autre !
Ah!
—
Allez, Marguerite, allez, nous voulons aussi faire M.M. comme les autres ?
Je ne suis pas si pressée !
",240.0,"Wenn i diss gewisst hätt, ze hätt i d’ander g’'hierot !
Ah!
—
Allez, Grethl, allez, m'r welle äu so wie d'andere M-M mache ?
Ich bin gar nit e so presseert !
"
241,101.0,mal,,,46.0,Fräulein,241.0,"Allez hop!
Marguerite, on se mariera dans 15 jours, car je suis pressé !
L’imbécile !
Avec une pareille chipie, on ne peut pas pleurer comme on voudrait!
Si elle me bat déjà maintenant, qu’est-ce qu'il arrivera plus tard quand je l'aurai épousée!
",241.0,"Allez hopp!
Grethl, un in veerzeh Daö wurd g'hieroth, dass dü’s weisch, ich bin presseert !
Der Tappi !
Mit dem Lumpeveeh kann m'r nit e mol hiele, wie's sich's g'höert!
— Wenn die mich jetzt schun häut, wie wurd's erscht kumme, wenn i e mol g'hierot bin!
"
242,102.0,trompette,36.0,faire,47.0,Herr,242.0,"C'est tout ton remerciement pour avoir promené tes canards pendant toute l'après-midi :
maintenant, je les laisse courir exprès.
Marguerite !
Jerry !
Précisément je fais ce que je peux de nouveau, pour qu'elle soit bonne avec toi.
",242.0,"Diss isch d'r Dank d'rfor, dass i de ganze Nochmiddäo die Ente spazeere geträuje hab,
jetzt loss i se ze leid läufe.
Grethl !
Jerry !
Grad halt i an for di, dass es wid'r guet mit d'r isch.
"
243,102.0,fille,,,47.0,Vater,243.0,"Penses-tu que tu la remettes en bonne voie ?
Très certainement, laisse-moi faire seulement.
Me donnes-tu plein pouvoir ?
Oui, je te donne plein pouvoir.
Maintenant je suis curieux de savoir à quoi il aboutira.
",243.0,"Ja, mänsch, bringsch's wid'r in's Gleis ?
Ganz sicher, loss mi numme mache.
Gibsch m'r d’Vollmacht ?
Ja, ich gib d'r d’Vollmacht.
Jetzt bin i doch nejgeerig, was der ferti bringt.
"
244,103.0,idiot,,,47.0,einverstanden,244.0,"Jerry!
Si seulement, au nom de Dieu, je pouvais être débarrassée de cet imbécile !
Sûrement, tu ne veux rien savoir de lui ?
Comment peux-tu me demander cela!
Tu me rends tout à fait méchante!
",244.0,"Jerry!
Wenn i numme-n-e Gottsnamme verschont tät bliewe vun dem Tappi !
Dü witt sicher nix vum wisse ?
Wie kannsch numme so fröuje
dü machsch mi ganz böes !
"
245,103.0,bien,,,47.0,vergehe,245.0,"N'est-ce pas, Marguerite, que, nous deux, nous nous accordons mieux ensemble ?
Marguerite, tu dois être ma femme!....
Et toi, mon homme!
Sapristi, c'est vite fait.
L'imbécile, il est à la porte et il nous regarde.
",245.0,"Gelt, Grethl, mir zwei, mir täte besser zamme passe ?
Grethl, dü muesch mini Fräu wäre!...
Un dü min Mann!
Sapristi, diss isch g’schwind gange.
Der dumm Dolle, isch an d'r Tür un gickelt!
"
246,103.0,coup,36.0,ordre,47.0,Erwartung,246.0,"II a tout de même réussi, ce diable !
Bravo!
Bravo!
Précisément Marguerite m’a promis d'être de nouveau bonne avec toi.
J'ai entendu!
",246.0,"Er hett doch ebs los der Satan!
Bravo!
Bravo!
Grad hett m'r ‘s Grethl versproche, wid'r guet mit d'r ze sin.
Ich hab's g'höert !
"
247,104.0,temps,36.0,parler,47.0,schöne,247.0,"Ça ne m'étonne pas, je suis aussi un beau garçon, et riche à tourner la tête!
Maintenant tu dois recevoir les baisers qu’elle m'a donnés pour toi.
Tiens, donne-lui encore un baiser, et encore un autre....
Le pendart!
que faites-vous donc là?
",247.0,"S'wundert mi nit, ich bin äu e scheener Bue un hirnwüeti rich !
Dü sellsch awer die Schmitz äu han, wie se m'r for dich gän hett.
De, gib 'm noch äne, noch äne etc.
D'r Deihenker!
Was mache denn ihr do?
"
248,104.0,beau,36.0,rage,47.0,verlegen,248.0,"Marguerite m’a donné un baiser pour Seppl, parce qu’elle est encore trop gênée pour le lui donner elle-même !
Hem!
Hem!
Je lui ai donné ma procuration.
Eh bien, c'est une drôle de mode!
",248.0,"S'Grethl hett m'r e Schmutz gän for de Seppl, es geneert sich noch ze veel se-n-im direkt ze gän !
Hm !
Hm !
Ich hab 'm d'Proküration gän.
Na, diss isch jetzt e fuerichter Mode !
"
249,105.0,dommage,37.0,faire,47.0,Ja,249.0,"«Dans quelques régions d'Alsace règne, depuis quelque temps, la mode extraordinaire que ce n'est pas le fiancé, mais son ami, qui embrasse la fiancée. »
Elle est bien bonne!
Ha!
Ha!
Ha!
",249.0,"In einigen Gegenden des Elsass herrscht seit einiger Zeit die sonderbare Mode, dass nicht der Bräutigam, sondern dessen Freund die Braut küsst.
Diss isch jetz guet!
Ha!
Ha!
Hal
"
250,105.0,bon,37.0,entièrement,48.0,Vater,250.0,"Père, où étiez-vous donc ?
M. Pfeffer et moi, nous vous avons cherché partout, à l'écurie, au jardin, partout.....
Un des plus beaux moments de ma vie!
Ah! je suis monté au pigeonnier avec M. l'Inspecteur et ces Messieurs.
Il ne l'avait jamais fait ailleurs.
",250.0,"Vater, wo sin 'r denn g'steckt?
D'r Herr Pfeffer un ich m'r han ejch iwerall g’suecht, im Stall, im Garte, iwerall...
Einer vun de scheenschte Moment üs mim Lewe !
Ah, ich bin mit 'm Herr Inspakter un denne Herre nuff m de Düweschlaö gekrattelt
er hett's nit andersch geton.
"
251,105.0,santé,37.0,chambre,48.0,Ja,251.0,"Oui, il manquait un échelon à l'échelle;
par bonheur, il y avait du foin à l'endroit où M. l’Inspecteur est tombé !
J'ai aidé M. l'Inspecteur à se relever.
J'en reste tout courbé et bossu.
C'est un jour dont je me souviendrai !
",251.0,"Ja, e Sprosse an d'r Leiter hett g'fehlt,
zuem Glick isch Heu unte gewahn, wie d'r Herr Inspakter druff kejt isch !
Ich hab de Herr Inspakter uffhelfe hewe.
Krumm und bucklich bin ich geworden.
Der Tag soll mir gedenken !
"
252,106.0,diable,37.0,ménagerie,48.0,miner,252.0,"Je dis que c’est un jour inoubliable!
— Mais ne pourriez-vous pas me donner, pour un instant, une brosse ? Je m’aperçois que je suis tout couvert de toiles d'araignées.
Mon Dieu, vous avez dû vous accrocher à un clou, il y a une grosse déchirure au vêtement !
Exact!
Exact!
",252.0,"Ich sage, ein unvergesslicher Tag!
— Könnten Sie mir aber nicht einen Augenblick eine Bürste geben, wie ich sehe, bin ich ganz voller Spinnweben.
Herrje, do sin se-n-alleway am-e Näujel henke gebliwwe, do isch e grosser Drejangel im Rock !
Richti!
Richti !
"
253,106.0,école,37.0,carte,48.0,kumme,253.0,"Précisément une déchirure en forme de triangle rectangle, avec de longs côtés.
Diable !
Maintenant que faire?
Aïe! Aïe! Aïe!
Vous ne pouvez pourtant pas rentrer en ville ainsi !
",253.0,"Richtig, ein Riss in der Form eines rechtwinkeligen Dreiecks mit langen Katheten.
Der Teufel!
Was isch jetzt do ze mache ?
— Ei, ei, ei, ei!
So kenne-n-'r doch nit in d’Stadt zerick !
"
254,107.0,école,37.0,histoire,48.0,grad,254.0,"Enlevez le vêtement, et toi Marguerite, envoie-le au tailleur, qui doit, sans faute, le raccomoder de suite.
Si c'était possible!
En attendant, mettez mon veston de laine,
Voici. la soupe est prête, ne la laissez pas refroidir.
Allons, prenez place, M. l'Inspecteur, comme à midi, au bout de la table.
",254.0,"Ziche de Rock üs, un dü Grethl schicksch ne zuem Schnieder, er sell ne unfehlbar glich flicke.
Wenn es möglich wäre !
En attata, tuen 'r mine Mutze-n-an.
Do, d'Supp isch gerischt, lon se nit kalt wäre.
So, nemme Platz, Herr Inspakter, wie hytt am Middaö, owwe.
"
255,107.0,droit,,,48.0,böes,255.0,"Et vous, jeunes gens, asseyez-vous tout autour.....
Et vous, vous, Messieurs.....
Par le diable, qui peut venir maintenant ?
— Entrez !
Je vous demande pardon, Monsieur le Maire, c’est un Monsieur qui veut vous parler.
",255.0,"Un ihr junge Lytt sitze uff die Sytt...
Un ihr, ihr Herre...
D'r Deihenker, wer kummt jetzt ?
— Entrez!
Nichts for üngüet, Herr Bürgermeischter, do ischt ein Herr, wie mit ihm sprechen will.
"
256,108.0,gras,,,49.0,Ja,256.0,"Ah ?
Ah, voilà le Monsieur que vous demandez.
Vous paraissez ne pas me comprendre, je suis l’assesseur du Gouvernement Müller, de la Sous-Préfecture.
Vous êtes Monsieur Miller de la Sous-Préfecture ?
Mais, naturellement, mon oncle vous a déjà annoncé ma visite!
",256.0,"Ah?
Ah, de isch der Herr, wie Sie nooch m fröuje.
Sie scheinen mich falsch zu verstehen, ich bin der Regierungsassessor Müller von der Kreisdirektion.
Sie sin d'r Herr « Miller von d'r Kreisdirektion ?»
Ei, natürlich, mein Onkel hat Ihnen ja meinen Besuch angezeigt!
"
257,109.0,bien,,,49.0,scheen,257.0,"Ainsi, vous êtes Monsieur Miller ?
Mais, naturellement, qu'y a-t-il d’extraordinaire à cela ?
Fâcheux, trop fächeux !
Réellement fâcheux !
Ce qu'il y a à cela?
",257.0,"Also, Sie sind d'r Herr Miller ?
Ei natürlich, was ist da Sonderbares dabei ?
Fatal, zu fatal!
Wirklich fatal!
Was do dabei ischt ?
"
258,109.0,voisin,38.0,allemand,49.0,ankumme,258.0,"— Savez-vous ce que vous êtes?
— Un farceur!
Vous êtes donc comme l'incrédule Thomas ?
Tout de même je suis curieux de savoir pourquoi vous ne voulez pas me croire.
Mais, tout simplement, parce que M. Miller de la Sous-Préfecture a déjà passé toute la journée avec nous.
",258.0,"— Wisse Sie, was Sie sin?
— Sie sin e farceur !
Sie sind ja wie der ungläubige Thomas ?
Jetzt bin ich aber doch auch neugierig, warum Sie mir keinen Glauben schenken wollen.
Ei, ganz einfach, wie d'r Herr Miller vun d'r Kreisdiraktion schun de ganze Daö bie uns isch.
"
259,110.0,mérite,38.0,demi,49.0,Moor,259.0,"de plus, il a inspecté toutes les écuries.
Si vous n'avez rien à objecter, le voilà.
Mais, que diable !
Que dois-je penser !?
— Vous êtes cependant bien M. Miller ?
",259.0,"un alli Stallunge inspekteert hett!....
Wenn 'r nix d’rgeje han, do isch 'r.
Ja, was Deifels ?!
Wie gemahnt mich diss !?
— Sie sin doch d'r Herr Miller?
"
260,110.0,bien,,,50.0,meiner,260.0,"Eh bien, alors!
Non, je ne suis pas Monsieur Müller !
Mon nom.....
Oh!
Ah?...
",260.0,"Nun denn :
Nein, ich bin Herr Müller nicht!
Mein Name......
Oho!
Ah?...
"
261,110.0,petit,38.0,langue,50.0,Meine,261.0,"— Ah! vous ne l'êtes pas ?
— Mais qu'est-ce qu’il vous prend alors de vous moquer ainsi de moi, Monsieur le Maire?
— Sacré millions de tonnerre de Dieu....
Retenez-moi ou je le tue!...
Marguerite, Marie, Françoise, mon fusil avec lequel je tire des lièvres, non, des rats dans le jardin....
",261.0,"— Ah, Ihr sin 'r nit?!
— Ja, was fällt ejch denn eijentli ing, mich, de Herr Maire, e so an d'r Nas erum ze fiehre ?
— Ejch sell emol e Millione-himmel-keilig...
Hewe mi, od'r ich bring ne um!...
Grethl, Marie Fränz, mini Flint, wie ich als Hase, nee Ratte mit scheess im Garte...
"
